1.5447215470035688e13 0.41770954568279917 12.710047186502168 16749.964984747774
1.6991937017039256e13 0.4441880324699342 12.59342106867026 17190.464726417766
1.8536658564042824e13 0.4699782853262045 12.500415430399242 17597.07954320752
2.0081380111046395e13 0.4949575232073069 12.425863291785173 17973.651390188115
2.1626101658049965e13 0.519055220956457 12.365335812910384 18308.514101108383
2.3170823205053535e13 0.5422369715061792 12.315880433829763 18607.511560206774
2.47155447520571e13 0.5644929850277729 12.274544594598199 18868.34074928396
2.626026629906067e13 0.585830127302571 12.239113875256859 19094.660857350627
2.780498784606424e13 0.6064476069345324 12.208850135819466 19291.20391937328
2.934970939306781e13 0.6266676949743512 12.18227709631346 19465.48978321428
3.0894430940071375e13 0.6465503123474439 12.160132896725122 19627.27111169738
3.2439152487074945e13 0.6661338299587646 12.14020311709562 19778.31563218138
3.398387403407851e13 0.6854447384321363 12.123225897411228 19919.156070558445
3.5528595581082086e13 0.7045016398599234 12.109201237671947 20049.92268694157
3.707331712808565e13 0.7233179181949259 12.0973909978915 20173.600677777446
3.861803867508922e13 0.7419035748056655 12.087057038083609 20295.59490332345
4.016276022209279e13 0.7602664883300759 12.078937498234554 20407.441483102382
4.170748176909637e13 0.7784116331214196 12.072294238358051 20522.140234393315
4.325220331609994e13 0.7963428420430947 12.066389118467828 20624.66828560193
4.479692486310351e13 0.8140648333043202 12.062698418536439 20722.91334363869
4.6341646410107086e13 0.8315818374833187 12.059745858591326 20824.181277870517
4.788636795711066e13 0.8488942941218315 12.057531438632491 20916.146159513195
4.943108950411423e13 0.8660061151824763 12.056793298646214 21003.12519305975
5.0975811051117805e13 0.8829206799243743 12.056055158659937 21094.082554243094
5.2520532598121375e13 0.8996377478392563 12.056793298646214 21171.034069220532
5.4065254145124945e13 0.9161624827881865 12.057531438632491 21249.05098740485
5.560997569212852e13 0.9324944832470808 12.059745858591326 21329.496056925993
5.715469723913209e13 0.9486378050696507 12.06196027855016 21394.92772181786
5.8699418786135664e13 0.964593637726254 12.064174698508996 21459.657179203048
6.024414033313924e13 0.980364484403601 12.067127258454105 21524.376438215553
6.178886188014281e13 0.9959526922041274 12.070817958385495 21594.52954585734
7.72360773501785e13 1.1422461708452998 12.116582637534727 22029.016044248972
9.26832928202142e13 1.271635935716981 12.169728716546736 22210.128826814827
1.0813050829024989e14 1.3848879116184776 12.2177078156548 22132.15153168203
1.235777237602856e14 1.4860449669980438 12.259043654886364 21889.509896329684
1.3902493923032128e14 1.5774561300927759 12.294474374227704 21561.911321731244
1.5447215470035697e14 1.6598347578336619 12.324738113665097 21166.170673277255
1.699193701703927e14 1.734112769801877 12.349096733212269 20716.89103864826
1.8536658564042838e14 1.801527643905612 12.368288372855496 20254.46928622928
2.0081380111046406e14 1.8627957801110453 12.38378931256733 19767.764028171416
2.1626101658049975e14 1.9185245917173668 12.3948614123615 19281.637236098424
2.3170823205053544e14 1.969265353500889 12.402980952210557 18784.80556639091
2.4715544752057116e14 2.0154360761507797 12.407409792128226 18300.24155049049
2.6260266299060684e14 2.05748051828507 12.409624212087058 17811.38872387317
2.7804987846064253e14 2.095825394812433 12.408147932114503 17341.117394949157
2.9349709393067825e14 2.13084925146369 12.405195372169391 16871.400396051788
3.089443094007139e14 2.162845790267421 12.400028392265444 16411.513081922876
3.2439152487074956e14 2.1920766471938316 12.393385132388945 15975.969504287057
3.398387403407852e14 2.2188152811866217 12.384527452553609 15555.39202439976
3.552859558108209e14 2.2433050916874233 12.374931632731995 15132.677370923004
3.7073317128085656e14 2.265750487453095 12.363859532937827 14730.64224276317
3.861803867508922e14 2.265912162698129 12.35204929315738 14572.321970988336
4.016276022209279e14 2.2621369944039396 12.331381373541598 14341.07044444829
4.170748176909635e14 2.257223988067486 12.30702275399443 14067.374030272136
4.325220331609992e14 2.251692036903864 12.279711574502146 13775.898417521563
4.479692486310348e14 2.2457441662562267 12.24944783506475 13466.625862236142
4.634164641010705e14 2.239559320770641 12.219184095627357 13143.523414648194
4.788636795711062e14 2.2332492586503547 12.186705936231128 12828.953256628862
4.943108950411418e14 2.2268679048450664 12.154227776834901 12500.918727965218
5.097581105111775e14 2.220452405844826 12.121749617438672 12188.63434020069
5.252053259812131e14 2.2140430317384436 12.089271458042445 11877.315799414597
5.406525414512488e14 2.2077007966294184 12.056055158659937 11578.349482544658
5.5609975692128444e14 2.2014013603246654 12.023576999263708 11288.41316450999
5.715469723913201e14 2.1951413346241875 11.991098839867481 11008.3945318458
5.869941878613558e14 2.1889903026417943 11.95935882045753 10733.7600072273
6.024414033313915e14 2.182908186408262 11.92835694103386 10475.007762214784
6.178886188014271e14 2.176888004127924 11.898093201596463 10226.340923840085
6.333358342714629e14 2.171033107182817 11.868567602145347 9992.354955356881
7.878079889718198e14 2.119838111423735 11.650816306193644 8472.360783833146
